id  title authors
53083 The Antiquities of Constantinople. With a Description of Its Situation, the Conveniencies of Its Port, Its Publick Buildings, the Statuary, Sculpture, Architecture, and Other Curiosities of That City Gilles, Pierre
53084 A Manual of Italian Literature  Cliffe, Francis Henry
53085 The Nine of Hearts: A Novel Farjeon, B. L. (Benjamin Leopold)
53086 The Inventor. Introducing the Wishing Box. A Christmas Play Yale, Elsie Duncan
53087 Songs at the Start  Guiney, Louise Imogen
53088 Landseer's Dogs and Their Stories Tytler, Sarah
53089 The Creature Inside Sharkey, Jack
53092 The Ancient Bronze Implements, Weapons, and Ornaments, of Great Britain and Ireland.  Evans, John
53093 The Defence of Lucknow. A Diary Recording the Daily Events during the Siege of the European Residency, from 31st May to 25th September, 1857  Wilson, T. F. (Thomas Fourness)
53094 Outline of the history of the English language and literature Anonymous
53095 Digging for Gold: A Story of California Alger, Horatio, Jr.
53096 Self-Doomed: A Novel  Farjeon, B. L. (Benjamin Leopold)
53097 The Murder of Delicia Corelli, Marie
53098 The Mary Frances Garden Book; or, Adventures Among the Garden People  Fryer, Jane Eayre
53099 Willow Pollen Marks, Jeannette Augustus
53102 The Lonely  Merril, Judith
53103 Æsop's Fables Aesop
53104 Popular Sayings from Old Iberia 
53105 London Signs and Inscriptions Norman, Philip
53106 The Vikings Mawer, A. (Allen)
53108 Confessions of the Czarina  Radziwill, Catherine, Princess
53109 The Witch Johnston, Mary
53111 "Half-hours with the Highwaymen - Vol 1. Picturesque Biographies and Traditions of the ""Knights of the Road""" Harper, Charles G. (Charles George)
53112 "Half-hours with the Highwaymen - Vol 2. Picturesque Biographies and Traditions of the ""Knights of the Road""" Harper, Charles G. (Charles George)
53113 Myths and Tales from the White Mountain Apache. Anthropological Papers of the American Museum of Natural History Vol. XXIV, Part II Goddard, Pliny Earle
53115 The History of Tammany Hall. Second Edition Myers, Gustavus
53116 Right Guard Grant Barbour, Ralph Henry
53117 Motion Picture Directing: The Facts and Theories of the Newest Art  Milne, Peter
53118 Excursions in Victorian Bibliography  Sadleir, Michael
53120 When All the Woods Are Green: A Novel Mitchell, S. Weir (Silas Weir)
53121 Love: A Treatise on the Science of Sex-attraction. for the use of Physicians and Students of Medical Jurisprudence  Talmey, Bernard Simon
53122 The Story of the American Merchant Marine Spears, John Randolph
53123 The Trouble with Truth  Grow, Julian F.
53124 The War of Women, Volume 1  Dumas, Alexandre
53125 The War of Women, Volume 2  Dumas, Alexandre
53126 Specimens of British Trench Orders  Army War College (U.S.)
53127 San Xavier Del Bac, Arizona: A Descriptive and Historical Guide Writers' Program of the Work Projects Administration in the State of Arizona
53128 The Indian Council in the Valley of the Walla-Walla. 1855 Kip, Lawrence
53130 A Guide-Book of Florida and the South for Tourists, Invalids and Emigrants  Brinton, Daniel G. (Daniel Garrison)
53132 The Night of the Trolls Laumer, Keith
53133 The High Toby. Being further chapters in the life and fortunes of Dick Ryder, otherwise Galloping Dick, sometime gentleman of the road  Watson, H. B. Marriott (Henry Brereton Marriott)
53134 The Admiral's Daughter  Lane, Margaret Stuart
53135 The Halifax Catastrophe. Forty views showing extent of damage in Canada's historic city as the result of terrific explosion on Thursday, December 6th, 1917, which killed 1200 men, women and children, injured 3000 and rendered 6000 homeless, causing property damage of nearly $50,000,000  Royal Print & Litho Limited
53136 Fig Culture. Edible Figs: Their Culture and Curing. Fig Culture in the Gulf States. Earle, F. S. (Franklin Sumner)
53138 The Jesuit Relations and Allied Documents, Vol. 7: Quebec, Hurons, Cape Breton, 1634-1635 
53139 Maxims and Instructions for the Boiler Room. Useful to Engineers, Firemen & Mechanics; Relating to Steam Generators, Pumps, Appliances, Steam Heating, Practical Plumbing, etc. Hawkins, N. (Nehemiah)
53140 Chickamauga and Chattanooga Battlefields. Chickamauga and Chattanooga National Military Park—Georgia, Tennessee Sullivan, James R.
53141 Popular Official Guide to the New York Zoological Park (September 1915). Thirteenth Edition Hornaday, William T. (William Temple)
53142 The Men of the Nineties Muddiman, Bernard
53143 Henley's Twentieth Century Formulas, Recipes and Processes  
53144 Correspondence of the Family of Haddock, 1657-1719. The Camden Miscellany: Volume the Eighth  
53145 The Great Taxicab Robbery: A True Detective Story Collins, James H. (James Hiram)
53148 Ballads of Bravery  
53149 The Dyak chief, and other verses  Garrett, Erwin Clarkson
53151 In the Firing Line: Stories of the War by Land and Sea  Adcock, Arthur St. John
53152 Motor Tours in Wales & the Border Counties  Stawell, Rodolph, Mrs.
53153 Snakes: Curiosities and Wonders of Serpent Life Hopley, Catherine Cooper
53154 Cameron of Lochiel  Aubert de Gaspé, Philippe
53155 Out and About London  Burke, Thomas
53156 Rhymes of Northern Bards. Being a Curious Collection of Old and New Songs and Poems, Peculiar to the Counties of Newcastle upon Tyne, Northumberland, and Durham  
53157 Wood and Stone: A Romance Powys, John Cowper
53158 The New Eldorado: A Summer Journey to Alaska  Ballou, Maturin Murray
53159 The Old Irish World Green, Alice Stopford
53161 A View of Sir Isaac Newton's Philosophy Pemberton, Henry
53162 Some Poems of Roger Casement  Casement, Roger
53163 Essays in Librarianship and Bibliography  Garnett, Richard
53164 The Standard Bearer Crockett, S. R. (Samuel Rutherford)
53165 A Day with Robert Louis Stevenson Byron, May Clarissa Gillington
53166 Dick and Dolly  Wells, Carolyn
53168 In the Royal Naval Air Service. Being the war letters of the late Harold Rosher to his family Rosher, Harold
53169 Ignorant Essays Dowling, Richard
53170 Betrayed Armenia  Apcar, Diana Agabeg
53172 Stargazing: Past and Present  Lockyer, Norman, Sir
53174 Æschylos Tragedies and Fragments  Aeschylus
53175 The Scratch Pack  Conyers, Dorothea
53176 Kasba (White Partridge): A Story of Hudson Bay  Ray, George R.
53177 Travels on the Amazon Wallace, Alfred Russel
53178 Stories and Sketches by our best authors  Various
53179 Sea Plunder Stacpoole, H. De Vere (Henry De Vere)
53182 The Sorceress, v. 3 of 3  Oliphant, Mrs. (Margaret)
53186 Life of James Buchanan, Fifteenth President of the United States. v. 1 (of 2) Curtis, George Ticknor
53187 Harper's Young People, February 7, 1882. An Illustrated Weekly  Various
53188 The American Missionary — Volume 32, No. 05, May, 1878  Various
53189 The History of Parliamentary Taxation in England  Morgan, Shepard Ashman
53190 Absurd Ditties  Farrow, G. E. (George Edward)
53191 William Jennings Bryan: A Concise But Complete Story of His Life and Services Newbranch, Harvey Ellsworth
53192 A Texas Blue Bonnet Jacobs, Caroline Emilia
53193 Intermere Taylor, William Alexander
53194 The Story of the Scottish Covenants in Outline  Fleming, David Hay
53196 Annabel: A Novel for Young Folks  Baum, L. Frank (Lyman Frank)
53197 Cynthia Steps Out Berry, Erick
53198 Penny Allen and the Mystery of the Hidden Treasure  McKechnie, Jean L. (Jean Lyttleton)
53199 Practical Points in Anesthesia  Neef, Frederick-Emil
53200 The Camp Fire Girls by the Blue Lagoon  Vandercook, Margaret
53202 A Mechanical Account of Poisons in Several Essays Mead, Richard
53203 Complete Treatise on the mare and foal at the time of delivery, with illustrations.. Also on cows and calves, with stallion and mare, when diseased by Gonorrhea (clap) or Pox, also Diarrhea and Costiveness in Colts. Mitchell, Conrad
53204 Incaland. A Story of Adventure in the Interior of Peru and the Closing Chapters of the War with Chile Wetmore, Claude H.
53205 Letters from Switzerland and Travels in Italy Goethe, Johann Wolfgang von
53206 Selections from Modern Poets. Made by J. C. Squire  
53210 Canterbury  Shore, W. Teignmouth (William Teignmouth)
53212 Eclectic Magazine of Foreign Literature, Science, and Art, April 1885 Various
53213 Marjorie Dean, Marvelous Manager  Chase, Josephine
53214 The Mystery of the Fifteen Sounds Powell, Van
53216 An Essay on the Incubus, or Night-mare  Bond, John, M.D.
53219 The History of Bread: From Pre-historic to Modern Times Ashton, John
53220 The House of Cariboo, and Other Tales from Arcadia  Gardiner, A. Paul
53222 Royal Railways with Uniform Rates. A proposal for amalgamation of Railways with the General Post Office and adoption of uniform fares and rates for any distance  Arnold, Whately C.
53224 Basil and Annette: A Novel  Farjeon, B. L. (Benjamin Leopold)
53225 A Society Clown: Reminiscences  Grossmith, George
53226 Oscar Wilde, a study  Gide, André
53227 The American Missionary — Volume 32, No. 06, June, 1878 Various
53228 Eclectic Magazine of Foreign Literature, Science, and Art, February 1885  Various
53230 Ancient Streets and Homesteads of England Rimmer, Alfred
53231 The Southern States, March, 1894. An illustrated monthly magazine devoted to the South  Various
53235 The Practical Magician and Ventriloquist's Guide. A practical manual of fireside magic and conjuring illusions, containing also complete instructions for acquiring and practising the art of ventriloquism.  Anonymous
53236 A Thanksgiving Dream: A One Act Play for Primary Children Preston, Effa E. (Effa Estelle)
53240 Mother Goose's Teddy Bears  Cavally, Frederick Leopold
53241 The Scouring of the White Horse; Or, The Long Vacation Ramble of a London Clerk Hughes, Thomas
53242 The American Missionary — Volume 32, No. 07, July 1878  Various
53243 Historical Sketches of Colonial Florida Campbell, Richard L.
53244 The King Country; or, Explorations in New Zealand. A Narrative of 600 Miles of Travel Through Maoriland.  Kerry-Nicholls, J. H. (James Henry)
53245 Little Dramas for Primary Grades  Lawrence, Lillian Nixon
53248 Gallant Little Wales: Sketches of its people, places and customs  
53249 The Laughing Girl Chambers, Robert W. (Robert William)
53250 The Golden Age  Grahame, Kenneth
53251 The Lusitania's Last Voyage. Being a narrative of the torpedoing and sinking of the R. M. S. Lusitania by a German submarine off the Irish coast, May 7, 1915 Lauriat, Charles Emelius, Jr.
53252 The Boy Apprenticed to an Enchanter Colum, Padraic
53254 A Plain and Literal Translation of the Arabian Nights Entertainments, Now Entituled the Book of the Thousand Nights and a Night, Volume 04 (of 17)  
53255 Harper's Round Table, February 11, 1896 Various
53256 The Room with the Little Door Molineux, Roland Burnham
53259 Horton Genealogy. or Chronicles of the Descendants of Barnabas Horton, of Southold, L. I., 1640.  Horton, Geo. F. (George Firman)
53260 Nietzsche: His Life and Works Ludovici, Anthony M. (Anthony Mario)
53261 We Moderns: Enigmas and Guesses Muir, Edwin
53262 Manners for Men Humphry, Mrs.
53263 The Mystery of M. Felix Farjeon, B. L. (Benjamin Leopold)
53264 A History of the Peninsular War, Vol. 1, 1807-1809 . From the Treaty of Fontainbleau to the Battle of Corunna Oman, Charles
53267 The Corset and the Crinoline. A Book of Modes and Costumes from Remote Periods to the Present Time  Lord, William Barry
53268 Murder at Large Frost, Lesley
53269 Atom Mystery [Young Atom Detective] Coombs, Charles Ira
53270 The Pilgrim Story. Being largely a compilation from the documents of Governor Bradford and Governor Winslow, severally and in collaboration; together with a list of Mayflower passengers.  Atwood, William Franklin
53271 The Brighton Boys at Chateau-Thierry  Driscoll, James R.
53273 Famous Assassinations of History from Philip of Macedon, 336 B. C., to Alexander of Servia, A. D. 1903  Johnson, Francis
53275 The Every-day Book and Table Book, v. 1 (of 3). or Everlasting Calendar of Popular Amusements, Sports, Pastimes, Ceremonies, Manners, Customs and Events, Incident to Each of the Three Hundred and Sixty-five Days, in past and Present Times; Forming a Complete History of the Year, Month, and Seasons, and a Perpetual Key to the Almanac  Hone, William
53276 The Every-day Book and Table Book. v. 2 (of 3). or Everlasting Calendar of Popular Amusements, Sports, Pastimes, Ceremonies, Manners, Customs and Events, Incident to Each of the Three Hundred and Sixty-five Days, in past and Present Times; Forming a Complete History of the Year, Month, and Seasons, and a Perpetual Key to the Almanac  Hone, William
53277 The Every-day Book and Table Book. v. 3 (of 3). Everlasting Calerdar of Popular Amusements, Sports, Pastimes, Ceremonies, Manners, Customs and Events, Incident to Each of the Three Hundred and Sixty-five Days, in past and Present Times; Forming a Complete History of the Year, Month, and Seasons, and a Perpetual Key to the Almanac Hone, William
53278 Lord Lawrence Temple, Richard Carnac, Sir
53280 Will Rossiter's Original Talkalogues by American Jokers 
53281 The Child of the Moat: A Story for Girls. 1557 A.D. Stoughton Holborn, I. B. (Ian Bernard)
53285 Historical Characters: Mackintosh, Talleyrand, Canning, Cobbett, Peel Dalling and Bulwer, Henry Lytton Bulwer, Baron
53286 The Century Illustrated Monthly Magazine (May 1913). Vol. LXXXVI. New Series: Vol. LXIV. May to October, 1913 Various
53288 Seat Weaving  Perry, L. Day
53289 The Restless Sex  Chambers, Robert W. (Robert William)
53290 Engravings of Lions, Tigers, Panthers, Leopards, Dogs, &c.  
53295 Primitive & Mediaeval Japanese Texts. Transliterated into Roman with introductions, notes and glossaries  
53296 A Fair Jewess Farjeon, B. L. (Benjamin Leopold)
53297 Harper's Young People, February 14, 1882. An Illustrated Weekly Various
53298 Taking the Census: A Farce  Guptill, Elizabeth F. (Elizabeth Frances)
53299 A Christmas Hamper: A Volume of Pictures and Stories for Little Folks Various
53300 Nature's Teachings: Human Invention Anticipated by Nature Wood, J. G. (John George)
53302 The Boy Inventor's Wireless Triumph Bonner, Richard
53304 The Gourmet's Guide to London Newnham-Davis, Lieut.-Col. (Nathaniel)
53305 A System of Practical Medicine. By American Authors. Vol. 3. Diseases of the Respiratory, Circulatory, and Hæmatopoietic Systems  
53306 Little Prudy's Captain Horace May, Sophie
53307 A Birder's Guide to North Dakota  Zimmer, Kevin J.
53308 Historical Record of the Eighteenth, or the Royal Irish Regiment of Foot. Containing an Account of the Formation of the Regiment in 1684, and of Its Subsequent Services to 1848. Cannon, Richard
53311 The Life of Sir Isaac Newton  Brewster, David
53312 Bygone Berkshire  
53314 America: A history  Mackenzie, Robert
53316 Statement of the Provision for the Poor, and of the Condition of the Labouring Classes in a Considerable Portion of America and Europe. Being the preface to the foreign communications contained in the appendix to the Poor-Law Report  Senior, Nassau William
53317 The Novel on the Tram Pérez Galdós, Benito
53318 Jacquard Weaving and Designing  Bell, T. F.
53319 Initiative in Evolution Kidd, Walter
53320 The Motor Boys in the Army; or, Ned, Bob and Jerry as Volunteers  Young, Clarence
53323 Evenings at Home; Or, The Juvenile Budget Opened  Aikin, John
53324 Tales of the R.I.C. 
53325 The Cleveland Medical Gazette, Vol. 1, No. 5, March 1886  Various
53327 Samurai Trails: A Chronicle of Wanderings on the Japanese High Road Kirtland, Lucian Swift
53333 Ebony and Crystal: Poems in Verse and Prose Smith, Clark Ashton
53334 The Art of Being Bored: A Comedy in Three Acts  Pailleron, Edouard
53335 Pomegranates from an English Garden. A selection from the poems of Robert Browning  Browning, Robert
53336 The Public School Word-book. A conribution to to a historical glossary of words phrases and turns of expression obsolete and in current use peculiar to our great public schools together with some that have been or are modish at the universities  Farmer, John Stephen
53337 Linda Carlton's Hollywood Flight  Lavell, Edith
53338 Peace and Reform (1815-1837)  
53339 Rodmoor: A Romance  Powys, John Cowper
53340 The American Missionary — Volume 32, No. 08, August, 1878 Various
53341 The Dorrington Deed-Box Morrison, Arthur
53345 Dan, the Newsboy  Alger, Horatio, Jr.
53346 The Analogy of Religion to the Constitution and Course of Nature. To which are added two brief dissertations: I. On personal identity. II. On the nature of virtue. Butler, Joseph
53347 Physiology  Foster, M. (Michael), Sir
53348 Some Irish Yesterdays Somerville, E. Oe. (Edith Oenone)
53349 Our Cavalry Rimington, Michael Frederic
53351 The Gentleman's Magazine, January 1731. Or, Trader's Monthly Intelligencer  Various
53352 The National Geographic Magazine, Vol. II., No. 3, July, 1890 Various
53353 Life of Joseph Brant—Thayendanegea (Vol. II). Including the Border Wars of the American Revolution and Sketches of the Indian Campaigns of Generals Harmar, St. Clair, and Wayne; And Other Matters Connected with the Indian Relations of the United States and Great Britain, from the Peace of 1783 to the Indian Peace of 1795  Stone, William L. (William Leete)
53354 Imperialism and Mr. Gladstone (1876-1887) 
53356 Kate Vernon: A Tale. Vol. 2 (of 3)  Alexander, Mrs.
53357 The Day Before Yesterday  Middleton, Richard
53358 """War to the Knife;"" or, Tangata Maori" Boldrewood, Rolf
53360 The History of the Indian Revolt and of the Expeditions to Persia, China and Japan, 1856-7-8  Dodd, George
53361 Patsy Carroll Under Southern Skies  Chase, Josephine
53362 A Rebellion in Dixie  Castlemon, Harry
53363 Glue, Gelatine, Animal Charcoal, Phosphorous, Cements, Pastes and Mucilages Dawidowsky, F. (Ferdinand)
53366 The Book of Fair Women  
53368 Don't Marry; or, Advice on How, When and Who to Marry Donovan, James W.
53369 Nietzsche and Art Ludovici, Anthony M. (Anthony Mario)
53370 Wastralls: A Novel  Dawson Scott, C. A. (Catharine Amy)
53371 The Haslemere Museum Gazette, Vol. 1, No. 2, June 1906. A Journal of Objective Education and Field-Study  Various
53372 Star of India Perrin, Alice
53373 A Manual of Historic Ornament. Treating upon the evolution, tradition, and development of architecture and other applied arts. Prepared for the use of students and craftsmen Glazier, Richard
53375 Occoneechee, the Maid of the Mystic Lake  Jarrett, Robert Frank
53376 The American Missionary — Volume 32, No. 09, September, 1878  Various
53377 The American Missionary — Volume 32, No. 10, October, 1878  Various
53378 A Mother's Year Book  
53380 The Republic of the Southern Cross, and other stories Bryusov, Valery Yakovlevich
53382 From Farm Boy to Senator. Being the History of the Boyhood and Manhood of Daniel Webster  Alger, Horatio, Jr.
53383 The Story of Don John of Austria  Coloma, Luis
53384 Pygmies & Papuans: The Stone Age To-day in Dutch New Guinea Wollaston, A. F. R. (Alexander Frederick Richmond)
53385 For Your Sweet Sake: Poems  McGirt, James E. (James Ephraim)
53386 The Flying Girl Baum, L. Frank (Lyman Frank)
53387 The Two Christmas Boxes: A Play for Girls Yale, Elsie Duncan
53388 Answering the Phone: A Farce  Guptill, Elizabeth F. (Elizabeth Frances)
53389 An Uninvited Member: A Play for Girls in Two Scenes Guptill, Elizabeth F. (Elizabeth Frances)
53390 Motor Matt's Mandarin; or, Turning a Trick for Tsan Ti  Matthews, Stanley R.
53391 Home Amusements Sherwood, M. E. W. (Mary Elizabeth Wilson)
53394 The Fortunes of Garin Johnston, Mary
53395 Essays: Scientific, Political, & Speculative; Vol. 2 of 3. Library Edition (1891), Containing Seven Essays not before Republished, and Various other Additions. Spencer, Herbert
53396 Practical Talks by an Astronomer  Jacoby, Harold
53398 Honoré de Balzac  Gautier, Théophile
53400 The East India Vade-Mecum, Volume 1 (of 2). or, complete guide to gentlemen intended for the civil, military, or naval service of the East India Company. Williamson, Thomas
53401 Never: A Hand-Book for the Uninitiated and Inexperienced Aspirants to Refined Society's Giddy Heights and Glittering Attainments. Urner, Nathan Dane
53402 Brotherly House Richmond, Grace S. (Grace Smith)
53403 Old Memories: Amusing and Historical  MacPherson, Daniel, Mrs.
53404 The Album Writer's Friend. Comprising More Than Three Hundred Choice Selections of Poetry and Prose, Suitable for Writing in Autograph Albums, Valentines, Birthday, Christmas and New Year Cards.  
53406 Dick Hamilton's Touring Car; Or, A Young Millionaire's Race For A Fortune Garis, Howard Roger
53407 Dave Porter's Return to School; Or, Winning the Medal of Honor  Stratemeyer, Edward
53408 The Battle of Verdun (1914-1918)  
53409 Ocean Gardens. The History of the Marine Aquarium. and the best methods now adopted for its establishment and preservation. Humphreys, Henry Noel
53411 Eve: A Novel  Baring-Gould, S. (Sabine)
53412 The Witchcraft Delusion in New England: Its Rise, Progress, and Termination (Vol. 3 of 3) Calef, Robert
53414 Dave Porter and His Classmates; Or, For the Honor of Oak Hall Stratemeyer, Edward
53415 Poems You Ought to Know Peattie, Elia Wilkinson
53416 Only a Girl's Love  Garvice, Charles
53417 The French Army from Within Anonymous
53418 A summer on the borders of the Caribbean sea. Harris, J. Dennis
53419 Twenty-Five Ghost Stories 
53420 Frank Nelson in the Forecastle; Or, The Sportman's Club Among the Whalers Castlemon, Harry
53422 Free Trapper's Pass; or, the Gold-seeker's Daughter!  Eyster, William R. (William Reynolds)
53423 Better Than Men Hawkins, Rush C. (Rush Christopher)
53424 The Life of Robert, Lord Clive, Vol. 1 (of 3). Collected from the Family Papers Communicated by the Earl of Powis Malcolm, John
53425 The Dearest Things in Boots MacKenzie, Edna I.
53426 Uncle Sam's Right Arm: A Patriotic Exercise Preston, Effa E. (Effa Estelle)
53427 The Girl's Own Paper, Vol. XX, No. 994, January 14, 1899  Various
53430 Principia Ethica  Moore, G. E. (George Edward)
53431 Chats on Postage Stamps Melville, Frederick John
53432 Flowers of the Southwest Deserts  Dodge, Natt N. (Natt Noyes)
53433 West Virginia Trees Brooks, A. B. (Alonzo Beecher)
53434 Film Truth; November, 1920  Anonymous
53435 At Minas Basin, and Other Poems Rand, Theodore H. (Theodore Harding)
53440 Marjorie Dean's Romance Chase, Josephine
53443 Stop! A Handy Monitor, Pocket Conscience and Portable Guardian against the World, the Flesh and the Devil Urner, Nathan Dane
53445 Labor and the Angel Scott, Duncan Campbell
53446 The Maréchale (Catherine Booth-Clibborn)  Strahan, James
53447 The Fishing Industry  Gibbs, William E. (William Edward)
53448 The Silver Ring Mystery Wells, Helen
53449 How Rifleman Brown Came to Valhalla Frankau, Gilbert
53450 The London Medical Gazette; December 27, 1828. Being a Weekly Journal of Medicine and the Collateral Sciences Various
53452 The History of the Life and Death of Sultan Solyman the Magnificent, Emperor of the Turks, and of His son Mustapha  Unknown
53453 Instincts of the Herd in Peace and War  Trotter, W. (Wilfred)
53455 Rank and Talent; A Novel, Vol. 1 (of 3) Scargill, William Pitt
53456 Young Readers Science Fiction Stories Elam, Richard M. (Richard Mace)
53458 The Chemistry of Cookery  Williams, W. Mattieu (William Mattieu)
53460 Dick Hamilton's Steam Yacht; Or, A Young Millionaire and the Kidnappers Garis, Howard Roger
53464 Old Europe's Suicide; or, The Building of a Pyramid of Errors. An Account of Certain Events in Europe During the Period 1912–1919 Thomson, Christopher Birdwood, Baron
53465 Lessons in the Small Catechism of Dr. Martin Luther. For the Senior Department of Lutheran Sunday-Schools and for General Use Mezger, George
53466 Motor Matt's Mariner; or, Filling the Bill for Bunce  Matthews, Stanley R.
53467 Prejudices, Second Series Mencken, H. L. (Henry Louis)
53468 Pam and the Countess  Cowper, E. E. (Edith Elise)
53472 Myers' Grand Hippodrome Anonymous
53473 Ireland under the Stuarts and During the Interregnum, Vol. 1 (of 3), 1603-1642  Bagwell, Richard
53474 Prejudices, Third Series  Mencken, H. L. (Henry Louis)
53475 The End of the Middle Ages: Essays and Questions in History Robinson, A. Mary F. (Agnes Mary Frances)
53477 The Relation of Art to Nature Beatty, John W. (John Wesley)
53478 The Blackmore Country Snell, F. J. (Frederick John)
53479 Don Gordon's Shooting-Box Castlemon, Harry
53480 The Leardo Map of the World, 1452 or 1453. In the Collections of the American Geographical Society  Wright, John Kirtland
53481 Printing Telegraphy... A New Era Begins Kleinschmidt, Edward E.
53482 The Russian Advance Murray, Marr
53486 The Three Fates Crawford, F. Marion (Francis Marion)
53487 Women of the Classics Sturgeon, Mary C.
53488 Statement of Facts, on the Injurious Treatment of J. Elsee, Esq.. Late Tenant of a Considerable Portion of Havering Park Farm, in the Forest of Hainault, in Certain Transactions with the Commissioners of Woods and Forests, and Their Agents; To Which Are Added Notes in Illustration of the Gross Abuses of the Forest Laws. Elsee, John
53489 The Life of Lazarillo de Tormes. His Fortunes & Adversities; with a Notice of the Mendoza Family, a Short Life of the Author, Don Diego Hurtado De Mendoza, a Notice of the Work, and Some Remarks on the Character of Lazarillo de Tormes  Anonymous
53490 William Shakespeare Hugo, Victor
53491 Famous Fights of Indian Native Regiments  Hodder, Reginald
53494 New Edition of Hints on Silver-Glass Reflecting Telescopes Manufactured by Mr. G. Calver, F.R.A.S.. with Directions for Silvering, Adjusting, &c. Calver, George
53495 Italian Villas and Their Gardens  Wharton, Edith
53496 Reminiscences of Epping Forest  
53498 The War in Syria, Volume 1 (of 2) Napier, Charles
53499 Martin Luther Koppenhaver, Carl E.
53500 The Romance of the Ranchos  Conner, E. Palmer
53501 The Southern Literary Messenger, Vol. I., No. 3, November, 1834 Various
53506 A Collection of Kachári Folk-Tales and Rhymes Anderson, J. D. (James Drummond)
53507 The New Army in Training  Kipling, Rudyard
53508 Airplane Photography  Ives, Herbert Eugene
53509 Joshua Marvel Farjeon, B. L. (Benjamin Leopold)
53510 Sketch of the Sikhs. A Singular Nation Who Inhabit the Provinces of Penjab, Situated Between the Rivers Jumna and Indus Malcolm, John
53513 Hands Around [Reigen]: A Cycle of Ten Dialogues Schnitzler, Arthur
53515 The Mystery Boys and Captain Kidd's Message Powell, Van
53516 This Misery of Boots  Wells, H. G. (Herbert George)
53518 Right Tackle Todd Barbour, Ralph Henry
53519 Horace Walpole and His World: Select Passages from His Letters  Walpole, Horace
53520 The Author's Desk Book. Being a Reference Volume upon Questions of the Relations of the Author to the Publisher, Copyright, The Relation of the Contributor to the Magazine, Mechanics of the Book, Arrangement of the Book, Making of the Index, Etc.  Orcutt, William Dana
53521 Oysters and Fish  Murrey, Thomas J. (Thomas Jefferson)
53522 Ann and Her Mother  Douglas, O.
53524 A Persian Pearl, and Other Essays Darrow, Clarence
53525 A Handbook of Fish Cookery: How to buy, dress, cook, and eat fish Yates, Lucy H. (Lucy Helen)
53526 Cardinal Wolsey Creighton, M. (Mandell)
53527 The Existence and Attributes of God, Volumes 1 and 2  Charnock, Stephen
53530 Goat Alley: A Tragedy of Negro Life Culbertson, Ernest Howard
53531 Fire-making Apparatus in the U. S. National Museum  Hough, Walter
53532 What the White Race May Learn from the Indian James, George Wharton
53533 Motor Matt's Double Trouble; or, The Last of the Hoodoo Matthews, Stanley R.
53534 Josephine E. Butler: An Autobiographical Memoir Butler, Josephine Elizabeth Grey
53535 Common Trees of Pennsylvania  Aughenbaugh, J. E.
53537 The Heart of Scotland Moncrieff, A. R. Hope (Ascott Robert Hope)
53538 Prejudices, First Series  Mencken, H. L. (Henry Louis)
53539 Road Guide to Lassen Volcanic National Park Schulz, Paul E.
53541 The Law of the Sea. A manual of the principles of admiralty law for students, mariners, and ship operators  Dalzell, George W. (George Walton)
53542 On the Construction of a Silvered Glass Telescope. Fifteen and a half inches in aperture, and its use in celestial photography  Draper, Henry
53544 George at the Wheel; Or, Life in the Pilot-House  Castlemon, Harry
53545 Canadian Battlefields, and Other Poems  Wilkinson, J. R. (John Richardson)
53547 The American Missionary — Volume 32, No. 11, November, 1878 Various
53548 Jean Cabot at Ashton  Scott, Gertrude Fisher
53549 I Will Maintain Bowen, Marjorie
53551 Sarita, the Carlist Marchmont, Arthur W.
53557 The Gold-Headed Cane  Macmichael, William
53558 The Duchess of Rosemary Lane: A Novel Farjeon, B. L. (Benjamin Leopold)
53559 The Courtships of Queen Elizabeth. A history of the various negotiations for her marriage Hume, Martin A. S. (Martin Andrew Sharp)
53560 With Rogers on the Frontier: A Story of 1756  Oxley, J. Macdonald (James Macdonald)
53561 Drawing for Printers.. A practical treatise on the art of designing and illustrating in connection with typography. Containing complete instruction, fully illustrated, concerning the art of drawing, for the beginner as well as the more advanced student. Knaufft, Ernest
53562 Underground Treasures: How and Where to Find Them. A Key for the Ready Determination of All the Useful Minerals Within the United States  Orton, James
53563 Canada (1535-Present Day) 
53565 The Cumulative Book Review Digest, Volume 1, 1905. Complete in a single alphabet  Various
53566 The Fate of a Crown Baum, L. Frank (Lyman Frank)
53567 Winefred: A Story of the Chalk Cliffs Baring-Gould, S. (Sabine)
53568 Armenia, Travels and Studies (Volume 2 of 2). The Turkish Provinces Lynch, H. F. B. (Harry Finnis Blosse)
53571 The Catholic World, Vol. 19, April 1874‐September 1874  Various
53572 The American Missionary — Volume 33, No. 04, April 1879 Various
53573 The Girl Scouts of the Round Table  Vandercook, Margaret
53574 Life in South Africa  Barker, Lady (Mary Anne)
53576 John Black, the Apostle of the Red River. Or, How the Blue Banner Was Unfurled on Manitoba Prairies Bryce, George
53577 The Saturday Magazine, No. 66, July 1833  Various
53578 The Mausoleum at Halicarnassus Restored in Conformity With the Recently Discovered Remains  Fergusson, James
53579 The Wisdom of Fools Deland, Margaret Wade Campbell
53580 The Princess Tarakanova: A Dark Chapter of Russian History  Danilevskii, G. P. (Grigorii Petrovich)
53581 Flora A. L. O. E.
53582 Mammals of Washington, Volume 2. University of Kansas Publications Museum of Natural History  Dalquest, Walter Woelber
53583 Ombra Oliphant, Mrs. (Margaret)
